,jordkvalitet,kartleggingsmetode,verifiseringsdato,målemetode,nøyaktighet,fylkeid,komid
671,1,J,20190211000000,0,0,42,4204
672,1,J,20190211000000,0,0,42,4204
673,1,J,20190211000000,0,0,42,4204
674,1,J,20190211000000,0,0,42,4204
675,1,J,20190211000000,0,0,42,4204
676,1,J,20190211000000,0,0,42,4204
677,2,J,20190211000000,0,0,42,4204
678,1,J,20190211000000,0,0,42,4204
679,1,J,20190211000000,82,0,42,4204
680,1,J,20190211000000,0,0,42,4204
681,2,J,20190211000000,0,0,42,4204
682,1,J,20190211000000,0,0,42,4204
683,1,J,20190211000000,0,0,42,4204
684,1,J,20190211000000,0,0,42,4204
685,1,J,20190211000000,0,0,42,4204
686,1,J,20190211000000,0,0,42,4204
687,1,J,20190211000000,0,0,42,4204
688,1,J,20190211000000,0,0,42,4204
689,1,J,20190211000000,0,0,42,4204
690,1,J,20190211000000,0,0,42,4204
691,1,J,20190211000000,0,0,42,4204
692,1,J,20190211000000,0,0,42,4204
693,1,J,20190211000000,0,0,42,4204
694,2,J,20190211000000,0,0,42,4204
695,2,J,20190211000000,0,0,42,4204
696,1,J,20190211000000,0,0,42,4204
697,2,J,20190211000000,0,0,42,4204
698,1,J,20190211000000,0,0,42,4204
699,1,J,20190211000000,0,0,42,4204
700,2,J,20190211000000,0,0,42,4204
701,1,J,20190211000000,0,0,42,4204
702,1,J,20190211000000,0,0,42,4204
703,1,J,20190211000000,0,0,42,4204
704,1,J,20190211000000,0,0,42,4204
705,1,J,20190211000000,0,0,42,4204
706,1,J,20190211000000,0,0,42,4204
707,2,J,20190211000000,0,0,42,4204
708,1,J,20190211000000,0,0,42,4204
709,1,J,20190211000000,0,0,42,4204
710,1,J,20190211000000,0,0,42,4204
711,1,J,20190211000000,82,0,42,4204
712,1,J,20190211000000,0,0,42,4204
713,1,J,20190211000000,0,0,42,4204
714,1,J,20190211000000,0,0,42,4204
715,1,J,20190211000000,0,0,42,4204
716,2,J,20190211000000,0,0,42,4204
717,1,J,20190211000000,0,0,42,4204
718,1,J,20190211000000,0,0,42,4204
719,1,J,20190211000000,82,0,42,4204
720,1,J,20190211000000,0,0,42,4204
721,1,J,20190211000000,0,0,42,4204
722,1,J,20190211000000,0,0,42,4204
723,1,J,20190211000000,0,0,42,4204
724,1,J,20190211000000,0,0,42,4204
725,1,J,20190211000000,0,0,42,4204
726,2,J,20190211000000,0,0,42,4204
727,1,J,20190211000000,0,0,42,4204
728,1,J,20190211000000,0,0,42,4204
729,1,J,20190211000000,82,0,42,4204
730,1,J,20190211000000,0,0,42,4204
731,2,J,20190211000000,0,0,42,4204
732,1,J,20190211000000,0,0,42,4204
733,1,J,20190211000000,0,0,42,4204
734,1,J,20190211000000,0,0,42,4204
735,2,J,20190211000000,0,0,42,4204
736,1,J,20190211000000,0,0,42,4204
737,1,J,20190211000000,0,0,42,4204
738,1,J,20190211000000,0,0,42,4204
739,1,J,20190211000000,0,0,42,4204
740,2,J,20190211000000,0,0,42,4204
741,1,J,20190211000000,0,0,42,4204
742,1,J,20190211000000,0,0,42,4204
743,1,J,20190211000000,0,0,42,4204
744,1,J,20190211000000,0,0,42,4204
745,3,J,20190211000000,0,0,42,4204
746,1,J,20190211000000,82,0,42,4204
747,1,J,20190211000000,0,0,42,4204
748,1,J,20190211000000,0,0,42,4204
749,1,J,20190211000000,0,0,42,4204
750,1,J,20190211000000,0,0,42,4204
751,1,J,20190211000000,0,0,42,4204
752,1,J,20190211000000,0,0,42,4204
753,1,J,20190211000000,0,0,42,4204
754,1,J,20190211000000,0,0,42,4204
755,1,J,20190211000000,0,0,42,4204
756,1,J,20190211000000,0,0,42,4204
757,1,J,20190211000000,0,0,42,4204
758,1,J,20190211000000,0,0,42,4204
759,1,J,20190211000000,0,0,42,4204
760,1,J,20190211000000,0,0,42,4204
761,2,J,20190211000000,0,0,42,4204
762,1,J,20190211000000,0,0,42,4204
763,1,J,20190211000000,0,0,42,4204
764,1,J,20190211000000,0,0,42,4204
765,1,J,20190211000000,0,0,42,4204
766,1,J,20190211000000,0,0,42,4204
767,1,J,20190211000000,0,0,42,4204
768,1,J,20190211000000,0,0,42,4204
769,1,J,20190211000000,0,0,42,4204
770,1,J,20190211000000,0,0,42,4204
771,1,J,20190211000000,0,0,42,4204
772,1,J,20190211000000,0,0,42,4204
773,1,J,20190211000000,0,0,42,4204
774,1,J,20190211000000,0,0,42,4204
775,1,J,20190211000000,0,0,42,4204
776,1,J,20190211000000,0,0,42,4204
777,1,J,20190211000000,0,0,42,4204
778,1,J,20190211000000,0,0,42,4204
779,1,J,20190211000000,0,0,42,4204
780,1,J,20190211000000,0,0,42,4204
781,1,J,20190211000000,0,0,42,4204
782,1,J,20190211000000,0,0,42,4204
783,1,J,20190211000000,0,0,42,4204
784,1,J,20190211000000,0,0,42,4204
785,1,J,20190211000000,0,0,42,4204
786,1,J,20190211000000,0,0,42,4204
787,1,J,20190211000000,0,0,42,4204
788,1,J,20190211000000,0,0,42,4204
789,2,J,20190211000000,82,0,42,4204
790,1,J,20190211000000,82,0,42,4204
791,1,J,20190211000000,0,0,42,4204
792,1,J,20190211000000,0,0,42,4204
793,2,J,20190211000000,0,0,42,4204
794,2,J,20190211000000,0,0,42,4204
795,1,J,20190211000000,0,0,42,4204
796,1,J,20190211000000,0,0,42,4204
797,2,J,20190211000000,0,0,42,4204
798,1,J,20190211000000,0,0,42,4204
799,2,J,20190211000000,0,0,42,4204
800,1,J,20190211000000,0,0,42,4204
801,1,J,20190211000000,0,0,42,4204
802,1,J,20190211000000,0,0,42,4204
803,1,J,20190211000000,0,0,42,4204
804,1,J,20190211000000,0,0,42,4204
805,1,J,20190211000000,0,0,42,4204
806,1,J,20190211000000,0,0,42,4204
807,1,J,20190211000000,0,0,42,4204
808,1,J,20190211000000,0,0,42,4204
809,1,J,20190211000000,0,0,42,4204
810,1,J,20190211000000,0,0,42,4204
811,1,J,20190211000000,0,0,42,4204
812,1,J,20190211000000,0,0,42,4204
813,2,J,20190211000000,0,0,42,4204
814,1,J,20190211000000,0,0,42,4204
815,1,J,20190211000000,0,0,42,4204
816,1,J,20190211000000,0,0,42,4204
817,1,J,20190211000000,0,0,42,4204
818,2,J,20190211000000,0,0,42,4204
819,1,J,20190211000000,0,0,42,4204
820,1,J,20190211000000,0,0,42,4204
821,1,J,20190211000000,0,0,42,4204
822,1,J,20190211000000,0,0,42,4204
823,1,J,20190211000000,0,0,42,4204
824,1,J,20190211000000,0,0,42,4204
825,1,J,20190211000000,0,0,42,4204
826,1,J,20190211000000,0,0,42,4204
827,2,J,20190211000000,0,0,42,4204
828,2,J,20190211000000,0,0,42,4204
829,1,J,20190211000000,0,0,42,4204
830,2,J,20190211000000,0,0,42,4204
831,2,J,20190211000000,0,0,42,4204
832,2,J,20190211000000,0,0,42,4204
833,2,J,20190211000000,0,0,42,4204
834,2,J,20190211000000,0,0,42,4204
835,2,J,20190211000000,0,0,42,4204
836,2,J,20190211000000,0,0,42,4204
837,1,J,20190211000000,0,0,42,4204
838,1,J,20190211000000,0,0,42,4204
839,1,J,20190211000000,0,0,42,4204
840,2,J,20190211000000,0,0,42,4204
841,2,J,20190211000000,0,0,42,4204
842,2,J,20190211000000,0,0,42,4204
843,2,J,20190211000000,0,0,42,4204
844,2,J,20190211000000,0,0,42,4204
845,2,J,20190211000000,0,0,42,4204
846,2,J,20190211000000,0,0,42,4204
847,2,J,20190211000000,0,0,42,4204
848,2,J,20190211000000,0,0,42,4204
849,2,J,20190211000000,0,0,42,4204
850,2,J,20190211000000,0,0,42,4204
851,2,J,20190211000000,0,0,42,4204
852,2,J,20190211000000,0,0,42,4204
853,2,J,20190211000000,0,0,42,4204
854,2,J,20190211000000,0,0,42,4204
855,2,J,20190211000000,0,0,42,4204
856,2,J,20190211000000,0,0,42,4204
857,2,J,20190211000000,0,0,42,4204
858,2,J,20190211000000,0,0,42,4204
859,3,J,20190211000000,0,0,42,4204
860,1,J,20190211000000,0,0,42,4204
861,1,J,20190211000000,0,0,42,4204
862,1,J,20190211000000,0,0,42,4204
863,2,J,20190211000000,0,0,42,4204
864,2,J,20190211000000,0,0,42,4204
865,2,J,20190211000000,0,0,42,4204
866,1,J,20190211000000,0,0,42,4204
867,1,J,20190211000000,0,0,42,4204
868,1,J,20190211000000,0,0,42,4204
869,1,J,20190211000000,0,0,42,4204
870,1,J,20190211000000,0,0,42,4204
871,1,J,20190211000000,0,0,42,4204
872,1,J,20190211000000,0,0,42,4204
873,1,J,20190211000000,0,0,42,4204
874,1,J,20190211000000,0,0,42,4204
875,2,J,20190211000000,0,0,42,4204
876,2,J,20190211000000,0,0,42,4204
877,1,J,20190211000000,0,0,42,4204
878,1,J,20190211000000,0,0,42,4204
879,2,J,20190211000000,0,0,42,4204
880,2,J,20190211000000,0,0,42,4204
881,1,J,20190211000000,0,0,42,4204
882,1,J,20190211000000,0,0,42,4204
883,2,J,20190211000000,0,0,42,4204
884,2,J,20190211000000,0,0,42,4204
885,1,J,20190211000000,0,0,42,4204
886,2,J,20190211000000,0,0,42,4204
887,1,J,20190211000000,0,0,42,4204
888,1,J,20190211000000,0,0,42,4204
889,3,J,20190211000000,0,0,42,4204
890,1,J,20190211000000,0,0,42,4204
891,1,J,20190211000000,0,0,42,4204
892,1,J,20190211000000,0,0,42,4204
893,1,J,20190211000000,0,0,42,4204
894,1,J,20190211000000,0,0,42,4204
895,1,J,20190211000000,0,0,42,4204
896,2,J,20190211000000,0,0,42,4204
897,1,J,20190211000000,0,0,42,4204
898,1,J,20190211000000,0,0,42,4204
899,1,J,20190211000000,0,0,42,4204
900,1,J,20190211000000,0,0,42,4204
901,2,J,20190211000000,0,0,42,4204
902,2,J,20190211000000,0,0,42,4204
903,1,J,20190211000000,0,0,42,4204
904,1,J,20190211000000,0,0,42,4204
905,1,J,20190211000000,0,0,42,4204
906,2,J,20190211000000,0,0,42,4204
907,1,J,20190211000000,0,0,42,4204
908,2,J,20190211000000,0,0,42,4204
909,2,J,20190211000000,0,0,42,4204
910,1,J,20190211000000,0,0,42,4204
911,1,J,20190211000000,0,0,42,4204
912,3,J,20190211000000,0,0,42,4204
913,2,J,20190211000000,0,0,42,4204
914,2,J,20190211000000,0,0,42,4204
915,2,J,20190211000000,0,0,42,4204
916,2,J,20190211000000,0,0,42,4204
917,2,J,20190211000000,0,0,42,4204
918,2,J,20190211000000,0,0,42,4204
919,2,J,20190211000000,0,0,42,4204
920,2,J,20190211000000,0,0,42,4204
921,1,J,20190211000000,0,0,42,4204
922,1,J,20190211000000,0,0,42,4204
923,2,J,20190211000000,0,0,42,4204
924,1,J,20190211000000,0,0,42,4204
925,2,J,20190211000000,0,0,42,4204
926,2,J,20190211000000,0,0,42,4204
927,1,J,20190211000000,0,0,42,4204
928,2,J,20190211000000,0,0,42,4204
929,2,J,20190211000000,0,0,42,4204
930,2,J,20190211000000,0,0,42,4204
931,3,J,20190211000000,0,0,42,4204
932,2,J,20190211000000,82,0,42,4204
933,1,J,20190211000000,0,0,42,4204
934,2,J,20190211000000,0,0,42,4204
935,2,J,20190211000000,0,0,42,4204
936,2,J,20190211000000,0,0,42,4204
937,1,J,20190211000000,0,0,42,4204
938,2,J,20190211000000,0,0,42,4204
939,2,J,20190211000000,0,0,42,4204
940,2,J,20190211000000,0,0,42,4204
941,2,J,20190211000000,82,0,42,4204
942,2,J,20190211000000,82,0,42,4204
943,1,J,20190211000000,0,0,42,4204
944,2,J,20190211000000,0,0,42,4204
945,1,J,20190211000000,0,0,42,4204
946,2,J,20190211000000,0,0,42,4204
947,1,J,20190211000000,0,0,42,4204
948,1,J,20190211000000,0,0,42,4204
949,2,J,20190211000000,0,0,42,4204
950,2,J,20190211000000,0,0,42,4204
951,2,J,20190211000000,0,0,42,4204
952,2,J,20190211000000,0,0,42,4204
953,2,J,20190211000000,0,0,42,4204
954,1,J,20190211000000,0,0,42,4204
955,1,J,20190211000000,0,0,42,4204
956,1,J,20190211000000,0,0,42,4204
957,3,J,20190211000000,0,0,42,4204
958,2,J,20190211000000,0,0,42,4204
959,2,J,20190211000000,0,0,42,4204
960,2,J,20190211000000,0,0,42,4204
961,2,J,20190211000000,0,0,42,4204
962,2,J,20190211000000,0,0,42,4204
963,1,J,20190211000000,0,0,42,4204
964,1,J,20190211000000,0,0,42,4204
965,2,J,20190211000000,0,0,42,4204
966,2,J,20190211000000,0,0,42,4204
967,1,J,20190211000000,0,0,42,4204
968,2,J,20190211000000,0,0,42,4204
969,1,J,20190211000000,0,0,42,4204
970,1,J,20190211000000,0,0,42,4204
971,2,J,20190211000000,0,0,42,4204
972,1,J,20190211000000,0,0,42,4204
973,1,J,20190211000000,0,0,42,4204
974,2,J,20190211000000,0,0,42,4204
975,2,J,20190211000000,0,0,42,4204
976,2,J,20190211000000,82,0,42,4204
977,1,J,20190211000000,0,0,42,4204
978,2,J,20190211000000,0,0,42,4204
979,2,J,20190211000000,0,0,42,4204
980,1,J,20190211000000,0,0,42,4204
981,2,J,20190211000000,0,0,42,4204
982,1,J,20190211000000,0,0,42,4204
983,2,J,20190211000000,0,0,42,4204
984,1,J,20190211000000,0,0,42,4204
985,1,J,20190211000000,0,0,42,4204
986,2,J,20190211000000,0,0,42,4204
987,2,J,20190211000000,0,0,42,4204
988,2,J,20190211000000,0,0,42,4204
989,1,J,20190211000000,0,0,42,4204
990,2,J,20190211000000,0,0,42,4204
991,1,J,20190211000000,0,0,42,4204
992,1,J,20190211000000,0,0,42,4204
993,1,J,20190211000000,0,0,42,4204
994,1,J,20190211000000,0,0,42,4204
995,1,J,20190211000000,0,0,42,4204
996,1,J,20190211000000,0,0,42,4204
997,1,J,20190211000000,0,0,42,4204
998,1,J,20190211000000,0,0,42,4204
999,1,J,20190211000000,0,0,42,4204
1000,1,J,20190211000000,82,0,42,4204
1001,1,J,20190211000000,0,0,42,4204
1002,1,J,20190211000000,0,0,42,4204
1003,1,J,20190211000000,0,0,42,4204
1004,1,J,20190211000000,0,0,42,4204
1005,1,J,20190211000000,82,0,42,4204
1006,1,J,20190211000000,0,0,42,4204
1007,1,J,20190211000000,0,0,42,4204
1008,1,J,20190211000000,82,0,42,4204
1009,1,J,20190211000000,0,0,42,4204
1010,2,J,20190211000000,82,0,42,4204
1011,2,J,20190211000000,0,0,42,4204
1012,1,J,20190211000000,0,0,42,4204
1013,1,J,20190211000000,0,0,42,4204
1014,1,J,20190211000000,0,0,42,4204
1015,2,J,20190211000000,0,0,42,4204
1016,1,J,20190211000000,0,0,42,4204
1017,1,J,20190211000000,0,0,42,4204
1018,1,J,20190211000000,0,0,42,4204
1019,1,J,20190211000000,82,0,42,4204
1020,1,J,20190211000000,0,0,42,4204
1021,1,J,20190211000000,0,0,42,4204
1022,1,J,20190211000000,0,0,42,4204
1023,1,J,20190211000000,0,0,42,4204
1024,2,J,20190211000000,0,0,42,4204
1025,1,J,20190211000000,0,0,42,4204
1026,2,J,20190211000000,0,0,42,4204
1027,2,J,20190211000000,0,0,42,4204
1028,1,J,20190211000000,0,0,42,4204
1029,1,J,20190211000000,0,0,42,4204
1030,1,J,20190211000000,0,0,42,4204
1031,2,J,20190211000000,0,0,42,4204
1032,3,J,20190211000000,0,0,42,4204
1033,1,J,20190211000000,0,0,42,4204
1034,1,J,20190211000000,0,0,42,4204
1035,1,J,20190211000000,0,0,42,4204
1036,1,J,20190211000000,0,0,42,4204
1037,1,J,20190211000000,0,0,42,4204
1038,1,J,20190211000000,0,0,42,4204
1039,1,J,20190211000000,0,0,42,4204
1040,2,J,20190211000000,0,0,42,4204
1041,2,J,20190211000000,0,0,42,4204
1042,2,J,20190211000000,0,0,42,4204
1043,1,J,20190211000000,0,0,42,4204
1044,1,J,20190211000000,0,0,42,4204
1045,1,J,20190211000000,0,0,42,4204
1046,1,J,20190211000000,0,0,42,4204
1047,2,J,20190211000000,0,0,42,4204
1048,1,J,20190211000000,0,0,42,4204
1049,2,J,20190211000000,0,0,42,4204
1050,1,J,20190211000000,0,0,42,4204
1051,1,J,20190211000000,0,0,42,4204
1052,1,J,20190211000000,0,0,42,4204
1053,1,J,20190211000000,0,0,42,4204
1054,1,J,20190211000000,0,0,42,4204
1055,1,J,20190211000000,0,0,42,4204
1056,2,J,20190211000000,0,0,42,4204
1057,1,J,20190211000000,0,0,42,4204
1058,1,J,20190211000000,0,0,42,4204
1059,1,J,20190211000000,0,0,42,4204
1060,1,J,20190211000000,0,0,42,4204
1061,1,J,20190211000000,0,0,42,4204
1062,1,J,20190211000000,0,0,42,4204
1063,1,J,20190211000000,0,0,42,4204
1064,1,J,20190211000000,0,0,42,4204
1065,1,J,20190211000000,0,0,42,4204
1066,1,J,20190211000000,0,0,42,4204
1067,1,J,20190211000000,0,0,42,4204
1068,1,J,20190211000000,0,0,42,4204
1069,2,J,20190211000000,0,0,42,4204
1070,2,J,20190211000000,82,0,42,4204
1071,1,J,20190211000000,82,0,42,4204
1072,1,J,20190211000000,0,0,42,4204
1073,2,J,20190211000000,0,0,42,4204
1074,2,J,20190211000000,82,0,42,4204
1075,3,J,20190211000000,0,0,42,4204
1076,2,J,20190211000000,82,0,42,4204
1077,1,J,20190211000000,0,0,42,4204
1078,1,J,20190211000000,0,0,42,4204
1079,1,J,20190211000000,0,0,42,4204
1080,2,J,20190211000000,0,0,42,4204
1081,1,J,20190211000000,0,0,42,4204
1082,1,J,20190211000000,0,0,42,4204
1083,1,J,20190211000000,0,0,42,4204
1084,1,J,20190211000000,0,0,42,4204
1085,1,J,20190211000000,0,0,42,4204
1086,2,J,20190211000000,0,0,42,4204
1087,1,J,20190211000000,0,0,42,4204
1088,1,J,20190211000000,0,0,42,4204
1089,1,J,20190211000000,0,0,42,4204
1090,2,J,20190211000000,0,0,42,4204
1091,2,J,20190211000000,0,0,42,4204
1092,2,J,20190211000000,0,0,42,4204
1093,2,J,20190211000000,0,0,42,4204
1094,1,J,20190211000000,0,0,42,4204
1095,2,J,20190211000000,0,0,42,4204
1096,2,J,20190211000000,0,0,42,4204
1097,1,J,20190211000000,0,0,42,4204
1098,2,J,20190211000000,0,0,42,4204
1099,2,J,20190211000000,0,0,42,4204
1100,2,J,20190211000000,0,0,42,4204
1101,2,J,20190211000000,0,0,42,4204
1102,2,J,20190211000000,0,0,42,4204
1103,2,J,20190211000000,0,0,42,4204
1104,2,J,20190211000000,0,0,42,4204
1105,2,J,20191031000000,45,200,42,4204
1106,2,J,20191031000000,45,200,42,4204
1107,2,J,20191031000000,45,200,42,4204
1108,2,J,20191031000000,45,200,42,4204
1109,2,J,20191031000000,45,200,42,4204
1110,2,J,20191031000000,45,200,42,4204
1111,3,J,20191031000000,45,200,42,4204
1112,2,J,20191031000000,45,200,42,4204
1113,2,J,20191031000000,45,200,42,4204
1114,2,J,20191031000000,45,200,42,4204
1115,2,J,20191031000000,45,200,42,4204
1116,2,J,20191031000000,45,200,42,4204
1117,2,J,20191031000000,45,200,42,4204
1118,1,J,20191031000000,45,200,42,4204
1119,2,J,20191031000000,45,200,42,4204
1120,3,J,20191031000000,45,200,42,4204
1121,1,J,20191031000000,45,200,42,4204
1122,2,J,20191031000000,45,200,42,4204
1123,2,J,20191031000000,45,200,42,4204
1124,2,J,20191031000000,45,200,42,4204
1125,2,J,20191031000000,45,200,42,4204
1126,2,J,20191031000000,45,200,42,4204
1127,2,J,20191031000000,45,200,42,4204
1128,2,J,20191031000000,45,200,42,4204
1129,1,J,20191031000000,45,200,42,4204
1130,2,J,20191031000000,45,200,42,4204
1131,2,J,20191031000000,45,200,42,4204
1132,2,J,20191031000000,45,200,42,4204
1133,2,J,20191031000000,45,200,42,4204
1134,2,J,20191031000000,45,200,42,4204
1135,2,J,20191031000000,45,200,42,4204
1136,2,J,20191031000000,45,200,42,4204
1137,2,J,20191031000000,45,200,42,4204
1138,1,J,20191031000000,45,200,42,4204
1139,2,J,20191031000000,45,200,42,4204
1140,2,J,20191031000000,45,200,42,4204
1141,2,J,20191031000000,45,200,42,4204
1142,2,J,20191031000000,45,200,42,4204
1143,2,J,20191031000000,45,200,42,4204
1144,2,J,20191031000000,45,200,42,4204
1145,2,J,20191031000000,45,200,42,4204
1146,2,J,20191031000000,45,200,42,4204
1147,2,J,20191031000000,45,200,42,4204
1148,2,J,20191031000000,45,200,42,4204
1149,2,J,20191031000000,45,200,42,4204
1150,2,J,20191031000000,45,200,42,4204
1151,2,J,20191031000000,45,200,42,4204
1152,1,J,20191031000000,45,200,42,4204
1153,2,J,20191031000000,45,200,42,4204
1154,2,J,20191031000000,45,200,42,4204
1155,2,J,20191031000000,45,200,42,4204
1156,3,J,20191031000000,45,200,42,4204
1157,1,J,20191031000000,45,200,42,4204
1158,2,J,20191031000000,45,200,42,4204
1159,2,J,20191031000000,45,200,42,4204
1160,2,J,20191031000000,45,200,42,4204
1161,2,J,20191031000000,45,200,42,4204
1162,3,J,20191031000000,45,200,42,4204
1163,2,J,20191031000000,45,200,42,4204
1164,2,J,20191031000000,45,200,42,4204
1165,2,J,20191031000000,45,200,42,4204
1166,2,J,20191031000000,45,200,42,4204
1167,2,J,20191031000000,45,200,42,4204
1168,2,J,20191031000000,45,200,42,4204
1169,2,J,20191031000000,45,200,42,4204
1170,2,J,20191031000000,45,200,42,4204
1171,2,J,20191031000000,45,200,42,4204
1172,2,J,20191031000000,45,200,42,4204
1173,2,J,20191031000000,45,200,42,4204
1174,2,J,20191031000000,45,200,42,4204
1175,2,J,20191031000000,45,200,42,4204
1176,2,J,20191031000000,45,200,42,4204
1177,2,J,20191031000000,45,200,42,4204
1178,1,J,20191031000000,45,200,42,4204
1179,2,J,20191031000000,45,200,42,4204
1180,2,J,20191031000000,45,200,42,4204
1181,3,J,20191031000000,45,200,42,4204
1182,2,J,20191031000000,45,200,42,4204
1183,2,J,20191031000000,45,200,42,4204
1184,2,J,20191031000000,45,200,42,4204
1185,2,J,20191031000000,45,200,42,4204
1186,2,J,20191031000000,45,200,42,4204
1187,1,J,20191031000000,45,200,42,4204
1188,2,J,20191031000000,45,200,42,4204
1189,2,J,20191031000000,45,200,42,4204
1190,2,J,20191031000000,45,200,42,4204
1191,2,J,20191031000000,45,200,42,4204
1192,2,J,20191031000000,45,200,42,4204
1193,2,J,20191031000000,45,200,42,4204
1194,2,J,20191031000000,45,200,42,4204
1195,3,J,20191031000000,45,200,42,4204
1196,2,J,20191031000000,45,200,42,4204
1197,2,J,20191031000000,45,200,42,4204
1198,2,J,20191031000000,45,200,42,4204
1199,2,J,20191031000000,45,200,42,4204
1200,2,J,20191031000000,45,200,42,4204
1201,1,J,20191031000000,45,200,42,4204
1202,1,J,20191031000000,45,200,42,4204
1203,2,J,20191031000000,45,200,42,4204
1204,1,J,20191031000000,45,200,42,4204
1205,2,J,20191031000000,45,200,42,4204
1206,2,J,20191031000000,45,200,42,4204
1207,1,J,20191031000000,45,200,42,4204
1208,2,J,20191031000000,82,0,42,4204
1209,2,J,20191031000000,45,200,42,4204
1210,2,J,20191031000000,45,200,42,4204
1211,2,J,20191031000000,45,200,42,4204
1212,2,J,20191031000000,45,200,42,4204
1213,2,J,20191031000000,45,200,42,4204
1214,2,J,20191031000000,45,200,42,4204
1215,2,J,20191031000000,45,200,42,4204
1216,2,J,20191031000000,45,200,42,4204
1217,2,J,20191031000000,45,200,42,4204
1218,3,J,20191031000000,45,200,42,4204
1219,2,J,20191031000000,45,200,42,4204
1220,2,J,20191031000000,45,200,42,4204
1221,2,J,20191031000000,45,200,42,4204
1222,2,J,20191031000000,45,200,42,4204
1223,2,J,20191031000000,45,200,42,4204
1224,2,J,20191031000000,45,200,42,4204
1225,2,J,20191031000000,45,200,42,4204
1226,3,J,20191031000000,45,200,42,4204
1227,2,J,20191031000000,45,200,42,4204
1228,2,J,20191031000000,45,200,42,4204
1229,2,J,20191031000000,45,200,42,4204
1230,2,J,20191031000000,45,200,42,4204
1231,2,J,20191031000000,45,200,42,4204
1232,2,J,20191031000000,45,200,42,4204
1233,3,J,20191031000000,45,200,42,4204
1234,2,J,20191031000000,45,200,42,4204
1235,3,J,20191031000000,45,200,42,4204
1236,2,J,20191031000000,45,200,42,4204
1237,2,J,20191031000000,45,200,42,4204
1238,2,J,20191031000000,45,200,42,4204
1239,3,J,20191031000000,45,200,42,4204
1240,2,J,20191031000000,45,200,42,4204
1241,2,J,20191031000000,45,200,42,4204
1242,2,J,20191031000000,45,200,42,4204
1243,3,J,20191031000000,45,200,42,4204
1244,2,J,20191031000000,45,200,42,4204
1245,2,J,20191031000000,45,200,42,4204
1246,2,J,20191031000000,45,200,42,4204
1247,2,J,20191031000000,45,200,42,4204
1248,2,J,20191031000000,45,200,42,4204
1249,2,J,20191031000000,45,200,42,4204
1250,2,J,20191031000000,45,200,42,4204
1251,3,J,20191031000000,45,200,42,4204
1252,2,J,20191031000000,45,200,42,4204
1253,2,J,20191031000000,45,200,42,4204
1254,3,J,20191031000000,45,200,42,4204
1255,2,J,20191031000000,45,200,42,4204
1256,2,J,20191031000000,45,200,42,4204
1257,2,J,20191031000000,45,200,42,4204
1258,1,J,20191031000000,45,200,42,4204
1259,2,J,20191031000000,45,200,42,4204
1260,2,J,20191031000000,45,200,42,4204
1261,2,J,20191031000000,45,200,42,4204
1262,2,J,20191031000000,45,200,42,4204
1263,2,J,20191031000000,45,200,42,4204
1264,2,J,20191031000000,45,200,42,4204
1265,2,J,20191031000000,45,200,42,4204
1266,2,J,20191031000000,45,200,42,4204
1267,1,J,20191031000000,45,200,42,4204
1268,2,J,20191031000000,45,200,42,4204
1269,2,J,20191031000000,45,200,42,4204
1270,2,J,20191031000000,45,200,42,4204
1271,2,J,20191031000000,45,200,42,4204
1272,2,J,20191031000000,45,200,42,4204
1273,2,J,20191031000000,45,200,42,4204
1274,2,J,20191031000000,45,200,42,4204
1275,2,J,20191031000000,45,200,42,4204
1276,2,J,20191031000000,45,200,42,4204
1277,2,J,20191031000000,45,200,42,4204
1278,2,J,20191031000000,45,200,42,4204
1279,2,J,20191031000000,45,200,42,4204
1280,2,J,20191031000000,45,200,42,4204
1281,2,J,20191031000000,45,200,42,4204
1282,2,J,20191031000000,45,200,42,4204
1283,2,J,20191031000000,45,200,42,4204
1284,1,J,20191031000000,45,200,42,4204
1285,2,J,20191031000000,45,200,42,4204
1286,2,J,20191031000000,45,200,42,4204
1287,3,J,20191031000000,45,200,42,4204
1288,2,J,20191031000000,45,200,42,4204
1289,2,J,20191031000000,45,200,42,4204
